run_id,policy,trace_seed,repeat_index,request_id,first_selection_order_all,finish_order_all,first_selection_order_long,finish_order_long,queue_wait_ms,ttft_ms,e2e_latency_ms
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000017,17,17,6,6,25.967135,68.140777,5839.219259
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000018,18,18,7,7,52.341912,98.274735,6148.391163
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000019,21,21,8,8,51.674529,97.750282,6848.717881
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000023,24,24,9,9,50.892865,83.682417,7568.085698
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000025,26,26,10,10,23.942593,56.211924,7963.275516
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000027,27,27,11,11,49.400913,81.854669,8288.911059
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000029,30,30,12,12,52.29121,82.413186,9005.866511
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000033,33,33,13,13,52.074044,79.365596,9710.158414
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000038,39,39,14,14,51.096392,79.006152,11158.452371
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000041,42,42,15,15,52.701282,98.689847,11909.424729
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000043,43,43,16,16,0.029989,41.107359,11961.953202
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000044,44,44,17,17,26.160392,67.945686,12289.393909
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000045,45,45,18,18,53.004089,94.922125,12610.949105
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000052,54,54,19,19,51.648108,96.675757,14702.841193
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000058,60,60,20,20,675.840658,720.394291,16135.824592
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000001,1,1,1,1,0.048166,32.392325,498.966432
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000002,2,2,2,2,32.349194,63.444801,980.748793
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000003,3,3,3,3,63.401661,96.494211,1460.129117
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000006,6,6,4,4,56.267103,99.330393,2643.83482
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000008,9,9,5,5,48.085895,94.398108,3758.422275
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000011,12,12,6,6,53.965572,94.628297,4686.798752
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000014,15,15,7,7,51.404709,79.676195,5458.511818
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000016,18,18,8,8,53.663457,82.583258,6262.456262
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000019,20,20,9,9,26.956098,69.357517,6638.822852
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000020,21,21,10,10,50.82705,94.603857,6960.439186
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000023,24,24,11,11,53.375251,87.104596,7671.852722
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000027,27,27,12,12,52.047008,100.435826,8384.250446
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000030,30,30,13,13,50.584574,80.441416,9142.815937
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000036,36,36,14,14,50.41164,81.073986,10634.629894
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000037,39,39,15,15,52.059187,90.872701,11357.386755
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000040,42,42,16,16,52.761383,89.137673,12066.595706
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000045,45,45,17,17,56.670035,97.15415,12781.278634
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000046,48,48,18,18,50.969611,90.463934,13498.028997
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000053,54,54,19,19,53.618362,96.964202,14944.099403
formal-mixed-v1-seed101-rep4-aged_short_prompt,aged_short_prompt,101,4,formal-101-000059,60,60,20,20,677.471218,717.090634,16395.925769
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000005,6,6,1,1,52.062498,82.479914,2691.988762
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000011,11,11,2,2,25.928035,74.211919,4389.577766
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000012,12,12,3,3,54.075098,101.791476,4738.927898
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000016,18,18,4,4,62.479209,90.377399,6208.699684
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000021,21,21,5,5,50.325899,79.83319,6911.068621
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000028,29,29,6,6,24.702125,63.744878,8709.522655
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000029,30,30,7,7,51.343317,89.883075,9027.467124
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000033,33,33,8,8,49.463629,78.020838,9733.742211
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000035,35,35,9,9,29.150384,60.055529,10120.294097
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000036,36,36,10,10,55.731183,86.418121,10449.06464
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000037,37,37,11,11,0.029659,34.820856,10525.105905
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000038,38,38,12,12,27.118048,60.425376,10843.183993
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000039,39,39,13,13,52.727235,88.388255,11160.539071
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000041,42,42,14,14,58.477386,96.914699,11880.769352
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000044,45,45,15,15,49.648155,89.305573,12639.637443
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000048,48,48,16,16,53.91113,90.8912,13359.654057
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000053,53,53,17,17,24.506107,52.407427,14459.190445
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000054,54,54,18,18,50.773899,78.254116,14783.975788
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000058,59,59,19,19,381.211506,413.113734,15949.412156
formal-mixed-v1-seed202-rep4-aged_short_prompt,aged_short_prompt,202,4,formal-202-000060,60,60,20,20,731.324884,761.804816,16269.0128
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000005,6,6,1,1,57.962722,96.678363,2672.789991
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000010,11,11,2,2,25.240517,73.497452,4367.576102
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000012,12,12,3,3,52.067476,101.448379,4704.951743
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000013,14,14,4,4,29.761801,69.681162,5150.596964
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000015,15,15,5,5,56.158561,95.606635,5534.662174
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000017,17,17,6,6,25.760939,58.98514,5943.293999
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000018,18,18,7,7,53.460053,85.480413,6272.676906
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000019,21,21,8,8,51.562411,107.814732,6972.629484
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000023,24,24,9,9,53.540096,83.456643,7689.470252
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000025,26,26,10,10,26.199903,67.261632,8074.597282
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000027,27,27,11,11,53.917611,93.308582,8386.368125
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000029,30,30,12,12,51.881407,84.184938,9085.748913
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000033,33,33,13,13,51.933775,83.34529,9797.6243
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000038,39,39,14,14,51.684118,95.516865,11236.888603
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000041,42,42,15,15,49.605584,83.465194,12023.692767
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000043,43,43,16,16,0.029148,39.501432,12102.977494
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000044,44,44,17,17,26.75468,66.593579,12448.117281
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000045,45,45,18,18,53.854659,94.898722,12784.063071
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000052,54,54,19,19,49.430887,78.385206,14962.956161
formal-mixed-v1-seed303-rep4-aged_short_prompt,aged_short_prompt,303,4,formal-303-000058,60,60,20,20,695.782948,732.739226,16430.794601
